date,temp,precip,precip_7d,rh,wind,weather_risk
2019-10-04 23:59:00,66.0,0.0,0.0,,7.3,0.0236
2019-10-05 23:59:00,66.0,0.0,0.0,,5.2,0.0224
2019-10-06 23:59:00,65.0,0.0,0.0,,6.5,0.0039
2019-10-07 23:59:00,67.0,0.0,0.0,,3.4,0.0405
2019-10-08 23:59:00,69.0,0.0,0.0,,3.5,0.0791
2019-10-09 23:59:00,68.0,0.0,0.0,,9.1,0.0632
2019-10-10 23:59:00,55.0,0.0,0.0,,15.7,0.0094
2019-10-11 23:59:00,52.0,0.0,0.0,,5.2,0.0031
2019-10-12 23:59:00,56.0,0.0,0.0,,2.1,0.0013
2019-10-13 23:59:00,59.0,0.0,0.0,,2.9,0.0017
2019-10-14 23:59:00,61.0,0.0,0.0,,3.3,0.002
2019-10-15 23:59:00,64.0,0.0,0.0,,2.4,0.0014
2019-10-17 23:59:00,68.0,0.0,0.0,,9.2,0.0633
2019-10-18 23:59:00,63.0,0.0,0.0,,8.3,0.005
2019-10-19 23:59:00,,0.0,0.0,,3.4,
2019-10-20 23:59:00,58.0,0.0,0.0,,5.6,0.0034
2019-10-21 23:59:00,57.0,0.0,0.0,,2.6,0.0016
2019-10-22 23:59:00,,0.0,0.0,,2.1,
2019-10-23 23:59:00,61.0,0.0,0.0,,5.6,0.0034
2019-10-24 23:59:00,61.0,0.0,0.0,,12.1,0.0073
2019-10-25 23:59:00,58.0,0.0,0.0,,3.2,0.0019
2019-10-26 23:59:00,60.0,0.0,0.0,,2.9,0.0017
2019-10-27 23:59:00,52.0,0.0,0.0,,10.7,0.0064
2019-10-28 23:59:00,,0.0,0.0,,8.8,
2019-10-29 23:59:00,44.0,0.0,0.0,,12.5,0.0075
2019-10-30 23:59:00,37.0,0.0,0.0,,6.9,0.0041
2019-10-31 23:59:00,40.0,0.0,0.0,,2.3,0.0014
2019-11-01 23:59:00,47.0,0.0,0.0,,2.9,0.0017
2019-11-02 23:59:00,52.0,0.0,0.0,,2.3,0.0014
2019-11-03 23:59:00,53.0,0.0,0.0,,1.4,0.0008
2019-11-04 23:59:00,55.0,0.0,0.0,,1.7,0.001
2019-11-05 23:59:00,58.0,0.0,0.0,,1.8,0.0011
2019-11-06 23:59:00,57.0,0.0,0.0,,1.9,0.0011
2019-11-07 23:59:00,56.0,0.0,0.0,,2.0,0.0012
2019-11-08 23:59:00,57.0,0.0,0.0,,0.9,0.0005
2019-11-09 23:59:00,56.0,0.0,0.0,,1.8,0.0011
2019-11-10 23:59:00,54.0,0.0,0.0,,1.6,0.001
2019-11-11 23:59:00,56.0,0.0,0.0,,3.5,0.0021
2019-11-12 23:59:00,55.0,0.0,0.0,,2.4,0.0014
2019-11-13 23:59:00,54.0,0.0,0.0,,2.1,0.0013
2019-11-14 23:59:00,53.0,0.0,0.0,,0.5,0.0003
2019-11-15 23:59:00,59.0,0.0,0.0,,3.0,0.0018
2019-11-16 23:59:00,57.0,0.0,0.0,,4.3,0.0026
2019-11-17 23:59:00,57.0,0.0,0.0,,3.5,0.0021
2019-11-18 23:59:00,56.0,0.0,0.0,,1.6,0.001
2019-11-19 23:59:00,,0.0,0.0,,0.0,
2019-11-20 23:59:00,,0.0,0.0,,0.0,
2019-11-21 23:59:00,,0.0,0.0,,0.0,
2019-11-22 23:59:00,,0.0,0.0,,3.3,
2019-11-24 23:59:00,45.0,0.0,0.0,,2.7,0.0016
2019-11-25 23:59:00,,0.0,0.0,,6.4,
2019-11-26 23:59:00,,0.0,0.0,,4.0,
2019-11-27 23:59:00,,0.0,0.0,,14.5,
2019-11-28 23:59:00,41.0,0.0,0.0,,5.5,0.0033
2019-11-29 23:59:00,39.0,0.0,0.0,,6.9,0.0041
2019-11-30 23:59:00,38.0,0.0,0.0,,4.4,0.0026
2019-12-01 23:59:00,40.0,0.0,0.0,,4.4,0.0026
2019-12-02 23:59:00,45.0,0.0,0.0,,5.0,0.003
2019-12-03 23:59:00,44.0,0.0,0.0,,1.0,0.0006
2019-12-04 23:59:00,48.0,0.0,0.0,,2.7,0.0016
2019-12-05 23:59:00,50.0,0.0,0.0,,5.4,0.0032
2019-12-06 23:59:00,50.0,0.0,0.0,,2.5,0.0015
2019-12-07 23:59:00,52.0,0.0,0.0,,3.2,0.0019
2019-12-08 23:59:00,49.0,0.0,0.0,,4.0,0.0024
2019-12-09 23:59:00,46.0,0.0,0.0,,3.1,0.0019
2019-12-10 23:59:00,43.0,0.0,0.0,,2.7,0.0016
2019-12-11 23:59:00,42.0,0.0,0.0,,1.7,0.001
2019-12-12 23:59:00,43.0,0.0,0.0,,0.8,0.0005
2019-12-13 23:59:00,,0.0,0.0,,1.6,
2019-12-14 23:59:00,47.0,0.0,0.0,,2.2,0.0013
2019-12-15 23:59:00,40.0,0.01,0.01,,6.0,0.0048
2019-12-16 23:59:00,38.0,0.0,0.01,,6.9,0.0053
2019-12-17 23:59:00,34.0,0.0,0.01,,5.1,0.0043
2019-12-18 23:59:00,38.0,0.0,0.01,,5.4,0.0044
2019-12-19 23:59:00,41.0,0.0,0.01,,3.0,0.003
2019-12-20 23:59:00,38.0,0.0,0.01,,1.8,0.0023
2019-12-21 23:59:00,41.0,0.0,0.01,,3.3,0.0032
2019-12-22 23:59:00,45.0,0.0,0.0,,6.2,0.0037
2019-12-23 23:59:00,47.0,0.05,0.05,,5.1,0.0091
2019-12-24 23:59:00,47.0,0.08,0.13,,5.3,0.0188
2019-12-25 23:59:00,41.0,0.12,0.25,,3.9,0.0323
2019-12-26 23:59:00,39.0,0.0,0.25,,4.2,0.0325
2019-12-27 23:59:00,39.0,0.02,0.27,,6.1,0.0361
2019-12-28 23:59:00,37.0,0.0,0.27,,7.6,0.037
2019-12-29 23:59:00,34.0,0.0,0.27,,3.2,0.0343
2019-12-30 23:59:00,38.0,0.0,0.22,,2.1,0.0277
2019-12-31 23:59:00,38.0,0.0,0.13999999999999999,,3.1,0.0187
2020-01-01 23:59:00,34.0,0.03,0.05,,3.7,0.0082
2020-01-02 23:59:00,39.0,0.0,0.05,,3.7,0.0082
2020-01-03 23:59:00,40.0,0.0,0.03,,2.3,0.005
2020-01-04 23:59:00,41.0,0.0,0.03,,1.9,0.0047
2020-01-05 23:59:00,42.0,0.0,0.03,,1.5,0.0045
2020-01-06 23:59:00,40.0,0.0,0.03,,1.7,0.0046
2020-01-07 23:59:00,41.0,0.0,0.03,,4.1,0.0061
2020-01-08 23:59:00,44.0,0.0,0.0,,6.4,0.0038
2020-01-09 23:59:00,42.0,0.0,0.0,,1.8,0.0011
2020-01-10 23:59:00,39.0,0.0,0.0,,4.2,0.0025
2020-01-11 23:59:00,35.0,0.0,0.0,,2.4,0.0014
2020-01-12 23:59:00,36.0,0.0,0.0,,1.2,0.0007
2020-01-13 23:59:00,39.0,0.0,0.0,,1.4,0.0008
2020-01-14 23:59:00,40.0,0.0,0.0,,1.8,0.0011
2020-01-15 23:59:00,39.0,0.0,0.0,,0.9,0.0005
2020-01-16 23:59:00,41.0,0.0,0.0,,3.9,0.0023
2020-01-17 23:59:00,44.0,0.0,0.0,,11.5,0.0069
2020-01-18 23:59:00,39.0,0.0,0.0,,2.3,0.0014
2020-01-19 23:59:00,41.0,0.0,0.0,,2.3,0.0014
2020-01-20 23:59:00,46.0,0.0,0.0,,3.7,0.0022
2020-01-21 23:59:00,46.0,0.0,0.0,,4.1,0.0025
2020-01-22 23:59:00,44.0,0.0,0.0,,2.3,0.0014
2020-01-23 23:59:00,45.0,0.0,0.0,,1.7,0.001
2020-01-24 23:59:00,46.0,0.0,0.0,,1.7,0.001
2020-01-25 23:59:00,47.0,0.0,0.0,,2.2,0.0013
2020-01-26 23:59:00,47.0,0.0,0.0,,2.1,0.0013
2020-01-27 23:59:00,49.0,0.01,0.01,,3.3,0.0032
2020-01-28 23:59:00,42.0,0.0,0.01,,1.9,0.0023
2020-01-29 23:59:00,43.0,0.0,0.01,,8.9,0.0065
2020-01-30 23:59:00,,0.0,0.01,,6.2,
2020-01-31 23:59:00,43.0,0.0,0.01,,2.7,0.0028
2020-02-01 23:59:00,47.0,0.0,0.01,,1.7,0.0022
2020-02-02 23:59:00,50.0,0.0,0.01,,7.3,0.0056
2020-02-03 23:59:00,43.0,0.0,0.0,,16.6,0.01
2020-02-04 23:59:00,31.0,0.0,0.0,,14.7,0.0088
2020-02-05 23:59:00,33.0,0.0,0.0,,3.6,0.0022
2020-02-06 23:59:00,39.0,0.0,0.0,,1.4,0.0008
2020-02-07 23:59:00,46.0,0.0,0.0,,3.3,0.002
2020-02-08 23:59:00,47.0,0.0,0.0,,4.5,0.0027
2020-02-09 23:59:00,47.0,0.0,0.0,,14.3,0.0086
2020-02-10 23:59:00,46.0,0.0,0.0,,12.7,0.0076
2020-02-11 23:59:00,44.0,0.0,0.0,,15.6,0.0094
2020-02-12 23:59:00,43.0,0.0,0.0,,2.8,0.0017
2020-02-13 23:59:00,44.0,0.0,0.0,,4.0,0.0024
2020-02-14 23:59:00,44.0,0.0,0.0,,3.0,0.0018
2020-02-15 23:59:00,46.0,0.0,0.0,,2.8,0.0017
2020-02-16 23:59:00,48.0,0.0,0.0,,2.5,0.0015
2020-02-17 23:59:00,52.0,0.0,0.0,,6.1,0.0037
2020-02-18 23:59:00,45.0,0.0,0.0,,3.6,0.0022
2020-02-19 23:59:00,46.0,0.0,0.0,,4.8,0.0029
2020-02-20 23:59:00,45.0,0.0,0.0,,2.9,0.0017
2020-02-21 23:59:00,50.0,0.0,0.0,,3.0,0.0018
2020-02-22 23:59:00,51.0,0.8,0.8,,6.1,0.0637
2020-02-23 23:59:00,50.0,0.14,0.9400000000000001,,4.8,0.0629
2020-02-24 23:59:00,48.0,0.0,0.9400000000000001,,5.3,0.0632
2020-02-25 23:59:00,46.0,0.0,0.9400000000000001,,16.1,0.0697
2020-02-26 23:59:00,45.0,0.0,0.9400000000000001,,1.0,0.0606
2020-02-27 23:59:00,47.0,0.0,0.9400000000000001,,2.0,0.0612
2020-02-28 23:59:00,50.0,0.0,0.9400000000000001,,3.1,0.0619
2020-02-29 23:59:00,50.0,0.0,0.14,,1.8,0.0179
2020-03-01 23:59:00,52.0,0.05,0.05,,9.9,0.0119
2020-03-02 23:59:00,48.0,0.09,0.14,,9.1,0.0223
2020-03-04 23:59:00,,0.0,0.14,,0.0,
2020-03-05 23:59:00,56.0,0.0,0.14,,3.9,0.0191
2020-03-06 23:59:00,59.0,0.0,0.14,,3.9,0.0191
2020-03-07 23:59:00,60.0,0.0,0.14,,9.4,0.0224
2020-03-08 23:59:00,57.0,0.0,0.14,,5.8,0.0203
2020-03-09 23:59:00,55.0,0.0,0.09,,4.9,0.0137
2020-03-10 23:59:00,57.0,0.0,0.0,,5.7,0.0034
2020-03-11 23:59:00,59.0,0.4,0.4,,5.3,0.0512
2020-03-12 23:59:00,59.0,0.35,0.75,,4.1,0.0625
2020-03-13 23:59:00,49.0,0.9,1.65,,6.0,0.0636
2020-03-14 23:59:00,56.0,0.05,1.7,,8.8,0.0653
2020-03-15 23:59:00,58.0,0.0,1.7,,9.8,0.0659
2020-03-16 23:59:00,56.0,0.0,1.7,,9.1,0.0655
2020-03-17 23:59:00,53.0,0.0,1.7,,9.5,0.0657
2020-03-18 23:59:00,46.0,0.23,1.5299999999999998,,5.8,0.0635
2020-03-19 23:59:00,50.0,0.03,1.21,,7.1,0.0643
2020-03-20 23:59:00,47.0,0.18,0.49,,4.5,0.0615
2020-03-21 23:59:00,50.0,0.0,0.44000000000000006,,2.4,0.0542
2020-03-22 23:59:00,51.0,0.0,0.44000000000000006,,2.4,0.0542
2020-03-23 23:59:00,51.0,0.34,0.78,,4.8,0.0629
2020-03-24 23:59:00,52.0,0.0,0.78,,6.3,0.0638
2020-03-25 23:59:00,58.0,0.0,0.55,,10.8,0.0665
2020-03-26 23:59:00,50.0,0.0,0.52,,8.7,0.0652
2020-03-27 23:59:00,46.0,0.0,0.33999999999999997,,8.7,0.046
2020-03-28 23:59:00,47.0,0.0,0.33999999999999997,,3.2,0.0427
2020-03-29 23:59:00,52.0,0.0,0.33999999999999997,,4.6,0.0436
2020-03-30 23:59:00,53.0,0.0,0.0,,4.9,0.0029
2020-03-31 23:59:00,57.0,0.0,0.0,,5.2,0.0031
2020-04-01 23:59:00,59.0,0.0,0.0,,3.5,0.0021
2020-04-02 23:59:00,56.0,0.0,0.0,,10.5,0.0063
2020-04-03 23:59:00,53.0,0.0,0.0,,3.9,0.0023
2020-04-04 23:59:00,57.0,0.0,0.0,,5.5,0.0033
2020-04-05 23:59:00,63.0,0.0,0.0,,14.9,0.0089
2020-04-06 23:59:00,60.0,0.0,0.0,,10.6,0.0064
2020-04-07 23:59:00,61.0,0.0,0.0,,5.9,0.0035
2020-04-08 23:59:00,61.0,0.49,0.49,,8.6,0.064
2020-04-09 23:59:00,51.0,0.0,0.49,,6.1,0.0625
2020-04-10 23:59:00,54.0,0.0,0.49,,6.8,0.0629
2020-04-11 23:59:00,56.0,0.0,0.49,,5.8,0.0623
2020-04-12 23:59:00,60.0,0.01,0.5,,7.9,0.0647
2020-04-13 23:59:00,55.0,0.0,0.5,,10.4,0.0662
2020-04-14 23:59:00,52.0,0.0,0.5,,6.5,0.0639
2020-04-15 23:59:00,55.0,0.0,0.01,,6.2,0.0049
2020-04-16 23:59:00,59.0,0.0,0.01,,7.8,0.0059
2020-04-17 23:59:00,62.0,0.0,0.01,,8.7,0.0064
2020-04-18 23:59:00,60.0,0.0,0.01,,7.3,0.0056
2020-04-19 23:59:00,60.0,0.0,0.0,,6.9,0.0041
2020-04-20 23:59:00,62.0,0.0,0.0,,8.1,0.0049
2020-04-21 23:59:00,60.0,0.2,0.2,,4.1,0.0265
2020-04-22 23:59:00,63.0,0.0,0.2,,4.5,0.0267
2020-04-23 23:59:00,68.0,0.0,0.2,,6.9,0.0859
2020-04-24 23:59:00,69.0,0.0,0.2,,6.0,0.1046
2020-04-25 23:59:00,69.0,0.0,0.2,,3.8,0.1033
2020-04-26 23:59:00,71.0,0.0,0.2,,3.8,0.1418
2020-04-27 23:59:00,72.0,0.0,0.2,,5.7,0.1622
2020-04-28 23:59:00,74.0,0.0,0.0,,4.7,0.1761
2020-04-29 23:59:00,77.0,0.0,0.0,,5.1,0.2341
2020-04-30 23:59:00,78.0,0.0,0.0,,5.7,0.2537
2020-05-01 23:59:00,76.0,0.0,0.0,,8.0,0.2166
2020-05-02 23:59:00,74.0,0.0,0.0,,6.1,0.1769
2020-05-03 23:59:00,71.0,0.0,0.0,,7.0,0.1197
2020-05-04 23:59:00,71.0,0.0,0.0,,7.2,0.1198
2020-05-05 23:59:00,71.0,0.0,0.0,,4.0,0.1179
2020-05-06 23:59:00,74.0,0.0,0.0,,4.7,0.1761
2020-05-07 23:59:00,76.0,0.0,0.0,,9.3,0.2173
2020-05-08 23:59:00,73.0,0.0,0.0,,5.1,0.1571
2020-05-09 23:59:00,76.0,0.0,0.0,,5.3,0.2149
2020-05-10 23:59:00,76.0,0.0,0.0,,9.4,0.2174
2020-05-11 23:59:00,78.0,0.0,0.0,,15.8,0.2597
2020-05-12 23:59:00,74.0,0.0,0.0,,16.1,0.1829
2020-05-13 23:59:00,69.0,0.0,0.0,,7.5,0.0815
2020-05-14 23:59:00,70.0,0.0,0.0,,7.0,0.1004
2020-05-15 23:59:00,72.0,0.0,0.0,,5.6,0.1381
2020-05-16 23:59:00,74.0,0.0,0.0,,6.5,0.1772
2020-05-17 23:59:00,78.0,0.0,0.0,,10.9,0.2568
2020-05-18 23:59:00,78.0,0.0,0.0,,19.1,0.2617
2020-05-19 23:59:00,67.0,0.0,0.0,,17.3,0.0489
2020-05-20 23:59:00,61.0,0.0,0.0,,6.9,0.0041
2020-05-21 23:59:00,66.0,0.0,0.0,,4.9,0.0222
2020-05-22 23:59:00,69.0,0.0,0.0,,13.4,0.085
2020-05-23 23:59:00,67.0,0.0,0.0,,12.8,0.0462
2020-05-24 23:59:00,66.0,0.0,0.0,,9.1,0.0247
2020-05-25 23:59:00,72.0,0.0,0.0,,6.2,0.1385
2020-05-26 23:59:00,78.0,0.0,0.0,,6.3,0.254
2020-05-27 23:59:00,84.0,0.0,0.0,,5.8,0.3692
2020-05-28 23:59:00,87.0,0.0,0.0,,4.9,0.4264
2020-05-29 23:59:00,86.0,0.0,0.0,,7.2,0.4086
2020-05-30 23:59:00,88.0,0.0,0.0,,10.9,0.4493
2020-05-31 23:59:00,83.0,0.0,0.0,,7.7,0.3511
2020-06-01 23:59:00,81.0,0.0,0.0,,6.8,0.3121
2020-06-02 23:59:00,81.0,0.0,0.0,,4.6,0.3108
2020-06-03 23:59:00,85.0,0.0,0.0,,4.5,0.3877
2020-06-04 23:59:00,86.0,0.0,0.0,,5.2,0.4074
2020-06-05 23:59:00,89.0,0.0,0.0,,12.4,0.4694
2020-06-06 23:59:00,79.0,0.0,0.0,,18.4,0.2805
2020-06-07 23:59:00,73.0,0.0,0.0,,12.3,0.1614
2020-06-08 23:59:00,66.0,0.0,0.0,,11.5,0.0262
2020-06-09 23:59:00,68.0,0.0,0.0,,6.2,0.0615
2020-06-10 23:59:00,75.0,0.0,0.0,,4.0,0.1949
2020-06-11 23:59:00,81.0,0.0,0.0,,7.6,0.3126
2020-06-12 23:59:00,85.0,0.0,0.0,,11.8,0.3921
2020-06-13 23:59:00,80.0,0.0,0.0,,12.7,0.2964
2020-06-14 23:59:00,77.0,0.0,0.0,,6.8,0.2351
2020-06-15 23:59:00,80.0,0.0,0.0,,8.3,0.2937
2020-06-16 23:59:00,84.0,0.0,0.0,,20.3,0.3777
2020-06-17 23:59:00,81.0,0.0,0.0,,10.7,0.3144
2020-06-18 23:59:00,78.0,0.0,0.0,,10.0,0.2563
2020-06-19 23:59:00,79.0,0.0,0.0,,5.6,0.2729
2020-06-20 23:59:00,82.0,0.0,0.0,,6.5,0.3312
2020-06-21 23:59:00,85.0,0.0,0.0,,6.6,0.389
2020-06-22 23:59:00,87.0,0.0,0.0,,6.0,0.4271
2020-06-23 23:59:00,89.0,0.0,0.0,,5.8,0.4655
2020-06-24 23:59:00,89.0,0.0,0.0,,6.9,0.4661
2020-06-25 23:59:00,88.0,0.0,0.0,,8.3,0.4477
2020-06-26 23:59:00,89.0,0.0,0.0,,5.7,0.4654
2020-06-27 23:59:00,87.0,0.0,0.0,,8.6,0.4287
2020-06-28 23:59:00,91.0,0.0,0.0,,23.9,0.5125
2020-06-29 23:59:00,77.0,0.0,0.0,,11.7,0.238
2020-06-30 23:59:00,72.0,0.0,0.0,,5.6,0.1381
2020-07-01 23:59:00,79.0,0.0,0.0,,7.0,0.2737
2020-07-02 23:59:00,84.0,0.0,0.0,,10.3,0.3719
2020-07-03 23:59:00,86.0,0.0,0.0,,9.7,0.4101
2020-07-04 23:59:00,88.0,0.0,0.0,,7.9,0.4475
2020-07-05 23:59:00,87.0,0.0,0.0,,6.4,0.4273
2020-07-06 23:59:00,89.0,0.0,0.0,,8.7,0.4672
2020-07-07 23:59:00,89.0,0.0,0.0,,9.6,0.4678
2020-07-08 23:59:00,88.0,0.0,0.0,,6.4,0.4466
2020-07-09 23:59:00,87.0,0.0,0.0,,7.0,0.4277
2020-07-10 23:59:00,86.0,0.0,0.0,,5.6,0.4076
2020-07-11 23:59:00,92.0,0.0,0.0,,5.6,0.5231
2020-07-12 23:59:00,93.0,0.0,0.0,,7.6,0.5436
2020-07-13 23:59:00,97.0,0.0,0.0,,11.1,0.6227
2020-07-14 23:59:00,94.0,0.0,0.0,,8.8,0.5635
2020-07-15 23:59:00,88.0,0.0,0.0,,6.6,0.4467
2020-07-16 23:59:00,90.0,0.0,0.0,,8.0,0.486
2020-07-17 23:59:00,90.0,0.0,0.0,,8.3,0.4862
2020-07-18 23:59:00,90.0,0.0,0.0,,5.8,0.4847
2020-07-19 23:59:00,90.0,0.0,0.0,,7.0,0.4854
2020-07-20 23:59:00,91.0,0.0,0.0,,9.1,0.506
2020-07-21 23:59:00,92.0,0.0,0.0,,9.2,0.5253
2020-07-22 23:59:00,90.0,0.0,0.0,,9.8,0.4871
2020-07-23 23:59:00,89.0,0.0,0.0,,11.6,0.469
2020-07-24 23:59:00,85.0,0.0,0.0,,11.4,0.3918
2020-07-25 23:59:00,86.0,0.0,0.0,,8.1,0.4091
2020-07-26 23:59:00,88.0,0.0,0.0,,5.5,0.446
2020-07-27 23:59:00,91.0,0.0,0.0,,6.9,0.5046
2020-07-28 23:59:00,90.0,0.0,0.0,,8.0,0.486
2020-07-29 23:59:00,88.0,0.0,0.0,,4.3,0.4453
2020-07-30 23:59:00,,0.0,0.0,,4.6,
2020-07-31 23:59:00,93.0,0.0,0.0,,6.4,0.5428
2020-08-01 23:59:00,94.0,0.0,0.0,,7.3,0.5626
2020-08-02 23:59:00,91.0,0.0,0.0,,7.0,0.5047
2020-08-03 23:59:00,87.0,0.0,0.0,,6.3,0.4273
2020-08-04 23:59:00,88.0,0.0,0.0,,6.4,0.4466
2020-08-05 23:59:00,89.0,0.0,0.0,,8.7,0.4672
2020-08-06 23:59:00,87.0,0.0,0.0,,9.2,0.429
2020-08-07 23:59:00,85.0,0.0,0.0,,7.9,0.3897
2020-08-08 23:59:00,84.0,0.0,0.0,,5.9,0.3693
2020-08-09 23:59:00,84.0,0.0,0.0,,5.2,0.3689
2020-08-10 23:59:00,84.0,0.0,0.0,,7.4,0.3702
2020-08-11 23:59:00,84.0,0.0,0.0,,6.7,0.3698
2020-08-12 23:59:00,86.0,0.0,0.0,,6.8,0.4083
2020-08-13 23:59:00,86.0,0.0,0.0,,4.5,0.407
2020-08-14 23:59:00,90.0,0.0,0.0,,4.1,0.4837
2020-08-15 23:59:00,91.0,0.0,0.0,,2.9,0.5022
2020-08-16 23:59:00,94.0,0.0,0.0,,4.8,0.5611
2020-08-17 23:59:00,96.0,0.0,0.0,,4.0,0.5992
2020-08-18 23:59:00,94.0,0.0,0.0,,5.3,0.5614
2020-08-19 23:59:00,95.0,0.0,0.0,,6.3,0.5813
2020-08-20 23:59:00,92.0,0.0,0.0,,6.6,0.5237
2020-08-21 23:59:00,90.0,0.0,0.0,,5.6,0.4846
2020-08-22 23:59:00,92.0,0.0,0.0,,8.0,0.5246
2020-08-23 23:59:00,88.0,0.04,0.04,,9.6,0.4533
2020-08-24 23:59:00,86.0,0.0,0.04,,3.3,0.411
2020-08-25 23:59:00,89.0,0.0,0.04,,6.2,0.4705
2020-08-26 23:59:00,91.0,0.0,0.04,,7.3,0.5097
2020-08-27 23:59:00,90.0,0.0,0.04,,6.3,0.4898
2020-08-28 23:59:00,89.0,0.0,0.04,,6.5,0.4707
2020-08-29 23:59:00,88.0,0.0,0.04,,8.5,0.4526
2020-08-30 23:59:00,84.0,0.0,0.0,,6.7,0.3698
2020-08-31 23:59:00,83.0,0.0,0.0,,7.8,0.3512
2020-09-01 23:59:00,82.0,0.0,0.0,,7.3,0.3316
2020-09-02 23:59:00,83.0,0.0,0.0,,6.6,0.3505
2020-09-03 23:59:00,88.0,0.0,0.0,,5.6,0.4461
2020-09-04 23:59:00,88.0,0.0,0.0,,4.3,0.4453
2020-09-05 23:59:00,89.0,0.0,0.0,,4.6,0.4648
2020-09-06 23:59:00,91.0,0.0,0.0,,5.9,0.504
2020-09-07 23:59:00,88.0,0.0,0.0,,5.3,0.4459
2020-09-08 23:59:00,71.0,0.0,0.0,,18.9,0.1268
2020-09-09 23:59:00,66.0,0.0,0.0,,17.7,0.0299
2020-09-10 23:59:00,68.0,0.0,0.0,,4.9,0.0607
2020-09-11 23:59:00,73.0,0.0,0.0,,4.0,0.1564
2020-09-12 23:59:00,76.0,0.0,0.0,,3.0,0.2136
2020-09-13 23:59:00,80.0,0.0,0.0,,5.8,0.2922
2020-09-14 23:59:00,82.0,0.0,0.0,,5.2,0.3304
2020-09-15 23:59:00,81.0,0.0,0.0,,3.8,0.3103
2020-09-16 23:59:00,82.0,0.0,0.0,,3.2,0.3292
2020-09-17 23:59:00,82.0,0.0,0.0,,4.9,0.3302
2020-09-18 23:59:00,83.0,0.0,0.0,,6.1,0.3502
2020-09-19 23:59:00,85.0,0.0,0.0,,9.3,0.3906
2020-09-20 23:59:00,80.0,0.0,0.0,,6.2,0.2925
2020-09-21 23:59:00,81.0,0.0,0.0,,7.5,0.3125
2020-09-22 23:59:00,83.0,0.0,0.0,,7.2,0.3508
2020-09-23 23:59:00,80.0,0.0,0.0,,5.0,0.2918
2020-09-24 23:59:00,80.0,0.0,0.0,,4.2,0.2913
2020-09-25 23:59:00,79.0,0.0,0.0,,4.8,0.2724
2020-09-26 23:59:00,77.0,0.0,0.0,,4.3,0.2336
2020-09-27 23:59:00,77.0,0.0,0.0,,10.2,0.2371
2020-09-28 23:59:00,76.0,0.0,0.0,,12.0,0.219
2020-09-29 23:59:00,73.0,0.0,0.0,,2.9,0.1557
2020-09-30 23:59:00,75.0,0.0,0.0,,3.4,0.1945
2020-10-01 23:59:00,78.0,0.0,0.0,,4.6,0.253
2020-10-02 23:59:00,77.0,0.0,0.0,,3.4,0.233
2020-10-03 23:59:00,77.0,0.0,0.0,,2.7,0.2326
2020-10-04 23:59:00,76.0,0.0,0.0,,4.2,0.2143
2020-10-05 23:59:00,75.0,0.0,0.0,,4.0,0.1949
2020-10-06 23:59:00,74.0,0.0,0.0,,2.4,0.1747
2020-10-07 23:59:00,73.0,0.0,0.0,,3.5,0.1561
2020-10-08 23:59:00,73.0,0.0,0.0,,3.4,0.156
2020-10-09 23:59:00,75.0,0.0,0.0,,4.8,0.1954
2020-10-10 23:59:00,72.0,0.0,0.0,,5.2,0.1379
2020-10-11 23:59:00,72.0,0.0,0.0,,8.2,0.1397
2020-10-12 23:59:00,70.0,0.0,0.0,,4.1,0.0987
2020-10-13 23:59:00,69.0,0.0,0.0,,2.8,0.0787
2020-10-14 23:59:00,71.0,0.0,0.0,,4.5,0.1182
2020-10-15 23:59:00,71.0,0.0,0.0,,7.6,0.1201
2020-10-16 23:59:00,68.0,0.0,0.0,,3.2,0.0597
2020-10-17 23:59:00,68.0,0.0,0.0,,4.6,0.0605
2020-10-18 23:59:00,70.0,0.0,0.0,,4.4,0.0989
2020-10-19 23:59:00,70.0,0.0,0.0,,3.5,0.0984
2020-10-20 23:59:00,68.0,0.0,0.0,,3.0,0.0596
2020-10-23 23:59:00,60.0,0.0,0.0,,2.7,0.0016
2020-10-24 23:59:00,64.0,0.0,0.0,,3.1,0.0019
2020-10-25 23:59:00,58.0,0.0,0.0,,13.3,0.008
2020-10-26 23:59:00,41.0,0.0,0.0,,20.9,0.012
2020-10-27 23:59:00,47.0,0.0,0.0,,7.5,0.0045
2020-10-28 23:59:00,57.0,0.0,0.0,,6.5,0.0039
2020-10-29 23:59:00,60.0,0.0,0.0,,2.6,0.0016
2020-10-30 23:59:00,60.0,0.0,0.0,,1.3,0.0008
2020-10-31 23:59:00,60.0,0.0,0.0,,1.8,0.0011
2020-11-01 23:59:00,61.0,0.0,0.0,,1.5,0.0009
2020-11-02 23:59:00,61.0,0.0,0.0,,3.7,0.0022
2020-11-03 23:59:00,69.0,0.0,0.0,,4.2,0.0795
2020-11-04 23:59:00,65.0,0.0,0.0,,2.8,0.0017
2020-11-05 23:59:00,64.0,0.0,0.0,,2.0,0.0012
2020-11-06 23:59:00,70.0,0.0,0.0,,10.3,0.1024
2020-11-07 23:59:00,56.0,0.06,0.06,,13.4,0.0152
2020-11-08 23:59:00,43.0,0.11,0.16999999999999998,,8.5,0.0255
2020-11-09 23:59:00,41.0,0.01,0.18,,3.5,0.0237
2020-11-10 23:59:00,40.0,0.0,0.18,,3.1,0.0235
2020-11-11 23:59:00,43.0,0.0,0.18,,2.4,0.023
2020-11-12 23:59:00,46.0,0.0,0.18,,2.1,0.0229
