site,date,species,count,year,wnv,wee,sle,area,lat,lon
SGE003,2016-06-15,AeVex,2.0,2016,,,,SGE,37.1177,-113.5582
SGE008,2016-06-15,CxTar,1.0,2016,,,,SGE,37.1041,-113.5841
SGE009,2016-06-15,CxTar,4.0,2016,,,,SGE,37.09,-113.62
SGE009,2016-06-15,CxTar,2.0,2016,,,,SGE,37.09,-113.62
SGE009,2016-06-15,AnFra,1.0,2016,,,,SGE,37.09,-113.62
SGE009,2016-06-15,OcDor,3.0,2016,,,,SGE,37.09,-113.62
SGE009,2016-06-15,OcDor,1.0,2016,,,,SGE,37.09,-113.62
SGE009,2016-06-15,CxThr,1.0,2016,,,,SGE,37.09,-113.62
SGE012,2016-06-15,CxTar,3.0,2016,,,,SGE,37.1041,-113.5841
HUR008,2016-06-15,CxTar,1.0,2016,,,,HUR,37.175,-113.3
HUR008,2016-06-15,CxEry,1.0,2016,,,,HUR,37.175,-113.3
LAV001,2016-06-16,CxTar,5.0,2016,False,False,,LAV,37.197,-113.274
LAV001,2016-06-16,CxThr,1.0,2016,,,,LAV,37.197,-113.274
LAV001,2016-06-16,AeVex,1.0,2016,,,,LAV,37.197,-113.274
LEE002,2016-06-16,CxTar,3.0,2016,,,,LEE,37.2394,-113.3603
LEE002,2016-06-16,AnFra,1.0,2016,,,,LEE,37.2394,-113.3603
LEE002,2016-06-16,AnEar,1.0,2016,,,,LEE,37.2394,-113.3603
LEE002,2016-06-16,CuIno,1.0,2016,,,,LEE,37.2394,-113.3603
ROC002,2016-06-16,CxTar,3.0,2016,,,,ROC,37.168,-113.35
ROC002,2016-06-16,CxTar,1.0,2016,,,,ROC,37.168,-113.35
TOQ001,2016-06-16,CxThr,1.0,2016,,,,TOQ,37.2437,-113.3014
VIR001,2016-06-16,CxTar,11.0,2016,False,False,,VIR,37.2167,-113.25
VIR001,2016-06-16,CxTar,8.0,2016,,,,VIR,37.2167,-113.25
VIR001,2016-06-16,CxEry,36.0,2016,False,False,,VIR,37.2167,-113.25
VIR001,2016-06-16,CxEry,12.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-06-16,CxTar,57.0,2016,False,False,,VIR,37.2167,-113.25
VIR004,2016-06-16,CxTar,5.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-06-16,CxThr,1.0,2016,,,,VIR,37.2167,-113.25
WAS008,2016-06-16,CxTar,100.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-16,CxTar,100.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-16,CxTar,100.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-16,CxTar,51.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-16,CxTar,1.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-06-16,CxEry,30.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-16,AnFre,1.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-06-16,AnFra,9.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-06-16,AnFra,1.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-06-16,AeVex,1.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-06-16,CxThr,1.0,2016,,,,WAS,37.15,-113.47
HURS58-EX,2016-06-17,PsSig,4.0,2016,,,,HURS,,
HURS58-EX,2016-06-17,OcNig,6.0,2016,,,,HURS,,
IVI002,2016-06-21,CxTar,2.0,2016,,,,IVI,37.1649,-113.6794
SCL001,2016-06-21,CxTar,15.0,2016,False,False,,SCL,37.137,-113.653
SCL001,2016-06-21,CxTar,1.0,2016,,,,SCL,37.137,-113.653
SCL001,2016-06-21,CxPip/Qui,1.0,2016,,,,SCL,37.137,-113.653
SCL001,2016-06-21,AnFra,3.0,2016,,,,SCL,37.137,-113.653
SCL001,2016-06-21,AnFre,1.0,2016,,,,SCL,37.137,-113.653
SCL004,2016-06-21,CxTar,2.0,2016,,,,SCL,37.149,-113.66
SCL004,2016-06-21,CxEry,5.0,2016,False,False,,SCL,37.149,-113.66
SCL004,2016-06-21,AnFre,3.0,2016,,,,SCL,37.149,-113.66
SGE007,2016-06-21,CxEry,37.0,2016,False,False,,SGE,37.085,-113.565
SGE011,2016-06-21,CxTar,1.0,2016,,,,SGE,37.1041,-113.5841
WAS001,2016-06-21,AeVex,26.0,2016,,,,WAS,37.129,-113.505
WAS006,2016-06-21,AeVex,1.0,2016,,,,WAS,37.13,-113.48
SGE001,2016-06-22,CxTar,13.0,2016,False,False,,SGE,37.1041,-113.5841
SGE001,2016-06-22,CxTar,6.0,2016,,,,SGE,37.1041,-113.5841
SGE001,2016-06-22,AeVex,1.0,2016,,,,SGE,37.1041,-113.5841
SGE002,2016-06-22,CxTar,29.0,2016,False,False,,SGE,37.0977,-113.5685
SGE002,2016-06-22,CxTar,1.0,2016,,,,SGE,37.0977,-113.5685
SGE002,2016-06-22,CxEry,1.0,2016,,,,SGE,37.0977,-113.5685
SGE002,2016-06-22,CxPip/Qui,6.0,2016,False,False,,SGE,37.0977,-113.5685
SGE002,2016-06-22,CxPip/Qui,2.0,2016,,,,SGE,37.0977,-113.5685
SGE002,2016-06-22,AnFre,6.0,2016,,,,SGE,37.0977,-113.5685
SGE003,2016-06-22,CxTar,16.0,2016,False,False,,SGE,37.1177,-113.5582
SGE003,2016-06-22,CxThr,1.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-06-22,CxEry,14.0,2016,False,False,,SGE,37.1177,-113.5582
SGE003,2016-06-22,CxEry,2.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-06-22,AeVex,1.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-06-22,CuIno,3.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-06-22,AnFre,10.0,2016,,,,SGE,37.1177,-113.5582
SGE009,2016-06-22,CxTar,7.0,2016,False,False,,SGE,37.09,-113.62
SGE009,2016-06-22,OcDor,4.0,2016,,,,SGE,37.09,-113.62
SGE009,2016-06-22,AnFra,1.0,2016,,,,SGE,37.09,-113.62
SGE012,2016-06-22,CxTar,2.0,2016,,,,SGE,37.1041,-113.5841
HUR007,2016-06-22,OcNig,3.0,2016,,,,HUR,37.172,-113.31
HUR007,2016-06-22,AnFra,1.0,2016,,,,HUR,37.172,-113.31
HUR007,2016-06-22,PsSig,1.0,2016,,,,HUR,37.172,-113.31
HUR008,2016-06-22,CxTar,2.0,2016,,,,HUR,37.175,-113.3
HUR008,2016-06-22,CxTar,1.0,2016,,,,HUR,37.175,-113.3
HAR001,2016-06-23,CxTar,1.0,2016,,,,HAR,37.1753,-113.2892
LAV001,2016-06-23,CxTar,2.0,2016,,,,LAV,37.197,-113.274
LAV001,2016-06-23,CxTar,1.0,2016,,,,LAV,37.197,-113.274
LAV001,2016-06-23,CxThr,1.0,2016,,,,LAV,37.197,-113.274
LAV001,2016-06-23,AnFre,3.0,2016,,,,LAV,37.197,-113.274
LAV001,2016-06-23,OcVar,1.0,2016,,,,LAV,37.197,-113.274
LEE002,2016-06-23,CxTar,4.0,2016,,,,LEE,37.2394,-113.3603
LEE002,2016-06-23,CuIno,1.0,2016,,,,LEE,37.2394,-113.3603
LEE002,2016-06-23,AnFre,2.0,2016,,,,LEE,37.2394,-113.3603
LEE002,2016-06-23,AnFra,3.0,2016,,,,LEE,37.2394,-113.3603
ROC002,2016-06-23,CxTar,2.0,2016,,,,ROC,37.168,-113.35
ROC002,2016-06-23,OrSig,1.0,2016,,,,ROC,37.168,-113.35
TOQ001,2016-06-23,AeVex,2.0,2016,,,,TOQ,37.2437,-113.3014
TOQ002,2016-06-23,AeVex,2.0,2016,,,,TOQ,37.243,-113.297
TOQ002,2016-06-23,AeVex,1.0,2016,,,,TOQ,37.243,-113.297
VIR001,2016-06-23,CxTar,6.0,2016,False,False,,VIR,37.2167,-113.25
VIR001,2016-06-23,CxTar,7.0,2016,,,,VIR,37.2167,-113.25
VIR001,2016-06-23,CxEry,44.0,2016,False,False,,VIR,37.2167,-113.25
VIR001,2016-06-23,CxEry,6.0,2016,,,,VIR,37.2167,-113.25
VIR001,2016-06-23,CxApi,1.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-06-23,CxTar,8.0,2016,False,False,,VIR,37.2167,-113.25
VIR004,2016-06-23,CxTar,5.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-06-23,AeVex,1.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-06-23,AnFra,1.0,2016,,,,VIR,37.2167,-113.25
WAS008,2016-06-23,CxTar,69.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-23,CxTar,70.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-23,CxTar,1.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-06-23,AnFra,14.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-06-23,CxEry,12.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-23,AnFre,1.0,2016,,,,WAS,37.15,-113.47
SR N VV,2016-06-24,CxTar,2.0,2016,,,,SR,37.1041,-113.5841
SR N VV,2016-06-24,CxTar,1.0,2016,,,,SR,37.1041,-113.5841
SR N VV,2016-06-24,CxPip/Qui,7.0,2016,False,False,,SR,37.1041,-113.5841
SR N VV,2016-06-24,CxPip/Qui,6.0,2016,,,,SR,37.1041,-113.5841
IVI002,2016-06-28,CxTar,8.0,2016,False,False,,IVI,37.1649,-113.6794
IVI002,2016-06-28,CxTar,2.0,2016,,,,IVI,37.1649,-113.6794
IVI002,2016-06-28,AnFra,1.0,2016,,,,IVI,37.1649,-113.6794
SCL001,2016-06-28,CxTar,37.0,2016,False,False,,SCL,37.137,-113.653
SCL001,2016-06-28,CxTar,2.0,2016,,,,SCL,37.137,-113.653
SCL004,2016-06-28,CxEry,25.0,2016,False,False,,SCL,37.149,-113.66
SCL004,2016-06-28,CxEry,1.0,2016,,,,SCL,37.149,-113.66
SCL004,2016-06-28,CxTar,2.0,2016,,,,SCL,37.149,-113.66
SCL004,2016-06-28,AnFre,23.0,2016,,,,SCL,37.149,-113.66
SGE007,2016-06-28,CxEry,20.0,2016,False,False,,SGE,37.085,-113.565
SGE007,2016-06-28,CxEry,1.0,2016,,,,SGE,37.085,-113.565
SGE007,2016-06-28,CxPip/Qui,11.0,2016,False,False,,SGE,37.085,-113.565
SGE007,2016-06-28,CxTar,1.0,2016,,,,SGE,37.085,-113.565
SGE010,2016-06-28,CxTar,3.0,2016,,,,SGE,37.1041,-113.5841
SGE010,2016-06-28,CxTar,2.0,2016,,,,SGE,37.1041,-113.5841
SGE011,2016-06-28,CxTar,3.0,2016,,,,SGE,37.1041,-113.5841
SGE011,2016-06-28,AnFra,1.0,2016,,,,SGE,37.1041,-113.5841
WAS001,2016-06-28,AeVex,5.0,2016,,,,WAS,37.129,-113.505
WAS006,2016-06-28,AeVex,2.0,2016,,,,WAS,37.13,-113.48
SGE001,2016-06-29,CxTar,15.0,2016,False,False,,SGE,37.1041,-113.5841
SGE001,2016-06-29,CxTar,1.0,2016,,,,SGE,37.1041,-113.5841
SGE001,2016-06-29,CxPip/Qui,5.0,2016,False,False,,SGE,37.1041,-113.5841
SGE001,2016-06-29,AnFre,3.0,2016,,,,SGE,37.1041,-113.5841
SGE002,2016-06-29,CxTar,31.0,2016,False,False,,SGE,37.0977,-113.5685
SGE002,2016-06-29,CxPip/Qui,3.0,2016,,,,SGE,37.0977,-113.5685
SGE002,2016-06-29,AeVex,1.0,2016,,,,SGE,37.0977,-113.5685
SGE002,2016-06-29,AnFre,1.0,2016,,,,SGE,37.0977,-113.5685
SGE003,2016-06-29,CxTar,30.0,2016,False,False,,SGE,37.1177,-113.5582
SGE003,2016-06-29,CxTar,1.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-06-29,CxEry,16.0,2016,False,False,,SGE,37.1177,-113.5582
SGE003,2016-06-29,AnFre,15.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-06-29,AnFre,2.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-06-29,AnFra,2.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-06-29,AnFra,1.0,2016,,,,SGE,37.1177,-113.5582
SGE009,2016-06-29,CxTar,1.0,2016,,,,SGE,37.09,-113.62
SGE009,2016-06-29,CxTar,1.0,2016,,,,SGE,37.09,-113.62
SGE009,2016-06-29,OcDor,23.0,2016,,,,SGE,37.09,-113.62
SGE009,2016-06-29,OcNig,1.0,2016,,,,SGE,37.09,-113.62
SGE009,2016-06-29,AeVex,1.0,2016,,,,SGE,37.09,-113.62
SGE012,2016-06-29,AnFra,1.0,2016,,,,SGE,37.1041,-113.5841
HUR002,2016-06-29,CxTar,4.0,2016,,,,HUR,37.1753,-113.2892
HUR002,2016-06-29,PsSig,6.0,2016,,,,HUR,37.1753,-113.2892
HUR007,2016-06-29,CxTar,2.0,2016,,,,HUR,37.172,-113.31
HUR007,2016-06-29,PsSig,5.0,2016,,,,HUR,37.172,-113.31
HUR008,2016-06-29,CxTar,2.0,2016,,,,HUR,37.175,-113.3
WAS002,2016-06-29,CxTar,4.0,2016,,,,WAS,37.135,-113.515
WAS002,2016-06-29,CxTar,4.0,2016,,,,WAS,37.135,-113.515
WAS002,2016-06-29,CxEry,1.0,2016,,,,WAS,37.135,-113.515
WAS002,2016-06-29,AeVex,116.0,2016,,,,WAS,37.135,-113.515
WAS002,2016-06-29,AeVex,64.0,2016,,,,WAS,37.135,-113.515
LAV001,2016-06-30,CuIno,1.0,2016,,,,LAV,37.197,-113.274
LEE002,2016-06-30,CxTar,3.0,2016,,,,LEE,37.2394,-113.3603
LEE002,2016-06-30,OcVar,2.0,2016,,,,LEE,37.2394,-113.3603
ROC002,2016-06-30,CxTar,3.0,2016,,,,ROC,37.168,-113.35
ROC002,2016-06-30,CxTar,1.0,2016,,,,ROC,37.168,-113.35
ROC002,2016-06-30,AnFra,1.0,2016,,,,ROC,37.168,-113.35
ROC002,2016-06-30,OcVar,1.0,2016,,,,ROC,37.168,-113.35
ROC002,2016-06-30,AeVex,1.0,2016,,,,ROC,37.168,-113.35
SPR002,2016-06-30,CxTar,2.0,2016,,,,SPR,37.188,-113.327
SPR002,2016-06-30,CxThr,1.0,2016,,,,SPR,37.188,-113.327
TOQ001,2016-06-30,CxThr,1.0,2016,,,,TOQ,37.2437,-113.3014
TOQ001,2016-06-30,AeVex,2.0,2016,,,,TOQ,37.2437,-113.3014
TOQ002,2016-06-30,CxTar,1.0,2016,,,,TOQ,37.243,-113.297
VIR001,2016-06-30,CxTar,2.0,2016,,,,VIR,37.2167,-113.25
VIR001,2016-06-30,CxPip/Qui,1.0,2016,,,,VIR,37.2167,-113.25
VIR001,2016-06-30,CxEry,36.0,2016,False,False,,VIR,37.2167,-113.25
VIR001,2016-06-30,CxEry,1.0,2016,,,,VIR,37.2167,-113.25
VIR001,2016-06-30,AnFre,1.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-06-30,CxTar,3.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-06-30,CxTar,3.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-06-30,CxThr,1.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-06-30,AnFra,1.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-06-30,AnFre,1.0,2016,,,,VIR,37.2167,-113.25
WAS008,2016-06-30,CxTar,100.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-30,CxTar,100.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-30,CxTar,100.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-30,CxTar,100.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-30,CxTar,68.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-30,CxTar,27.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-06-30,CxEry,23.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-06-30,AnFre,5.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-06-30,AnFra,29.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-06-30,AnFra,7.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-06-30,AeVex,1.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-06-30,CxThr,3.0,2016,,,,WAS,37.15,-113.47
IVI002,2016-07-06,CxTar,1.0,2016,,,,IVI,37.1649,-113.6794
IVI002,2016-07-06,AnFra,2.0,2016,,,,IVI,37.1649,-113.6794
SCL001,2016-07-06,CxTar,77.0,2016,False,False,,SCL,37.137,-113.653
SCL001,2016-07-06,CxEry,1.0,2016,,,,SCL,37.137,-113.653
SCL004,2016-07-06,CxTar,1.0,2016,,,,SCL,37.149,-113.66
SCL004,2016-07-06,CxEry,4.0,2016,,,,SCL,37.149,-113.66
SCL004,2016-07-06,AnFre,1.0,2016,,,,SCL,37.149,-113.66
SGE007,2016-07-06,CxEry,7.0,2016,False,False,,SGE,37.085,-113.565
SGE007,2016-07-06,CxEry,1.0,2016,,,,SGE,37.085,-113.565
SGE010,2016-07-06,CxTar,2.0,2016,,,,SGE,37.1041,-113.5841
SGE011,2016-07-06,CxTar,2.0,2016,,,,SGE,37.1041,-113.5841
SGE011,2016-07-06,AnFre,2.0,2016,,,,SGE,37.1041,-113.5841
SGE011,2016-07-06,AnFre,1.0,2016,,,,SGE,37.1041,-113.5841
WAS001,2016-07-06,CxTar,1.0,2016,,,,WAS,37.129,-113.505
WAS001,2016-07-06,CxTar,1.0,2016,,,,WAS,37.129,-113.505
WAS001,2016-07-06,AeVex,9.0,2016,,,,WAS,37.129,-113.505
WAS006,2016-07-06,AeVex,10.0,2016,,,,WAS,37.13,-113.48
SGE001,2016-07-07,CxTar,3.0,2016,,,,SGE,37.1041,-113.5841
SGE001,2016-07-07,CxEry,7.0,2016,False,False,,SGE,37.1041,-113.5841
SGE001,2016-07-07,CuIno,1.0,2016,,,,SGE,37.1041,-113.5841
SGE001,2016-07-07,AnFra,5.0,2016,,,,SGE,37.1041,-113.5841
SGE001,2016-07-07,AnFra,1.0,2016,,,,SGE,37.1041,-113.5841
SGE002,2016-07-07,CxTar,16.0,2016,False,False,,SGE,37.0977,-113.5685
SGE002,2016-07-07,CxTar,6.0,2016,,,,SGE,37.0977,-113.5685
SGE002,2016-07-07,CxThr,2.0,2016,,,,SGE,37.0977,-113.5685
SGE002,2016-07-07,CxPip/Qui,3.0,2016,,,,SGE,37.0977,-113.5685
SGE002,2016-07-07,CxPip/Qui,1.0,2016,,,,SGE,37.0977,-113.5685
SGE002,2016-07-07,AnFre,7.0,2016,,,,SGE,37.0977,-113.5685
SGE003,2016-07-07,CxTar,65.0,2016,False,False,,SGE,37.1177,-113.5582
SGE003,2016-07-07,CxTar,2.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-07-07,CxEry,19.0,2016,False,False,,SGE,37.1177,-113.5582
SGE003,2016-07-07,AnFra,3.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-07-07,AnFra,1.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-07-07,AnFre,7.0,2016,,,,SGE,37.1177,-113.5582
SGE008,2016-07-07,CxTar,13.0,2016,False,False,,SGE,37.1041,-113.5841
SGE009,2016-07-07,CxTar,14.0,2016,False,False,,SGE,37.09,-113.62
SGE009,2016-07-07,CxTar,1.0,2016,,,,SGE,37.09,-113.62
SGE009,2016-07-07,AeVex,1.0,2016,,,,SGE,37.09,-113.62
SGE012,2016-07-07,CxTar,4.0,2016,,,,SGE,37.1041,-113.5841
SGE012,2016-07-07,CxTar,1.0,2016,,,,SGE,37.1041,-113.5841
HUR002,2016-07-07,CxTar,2.0,2016,,,,HUR,37.1753,-113.2892
HUR002,2016-07-07,OcNig,5.0,2016,,,,HUR,37.1753,-113.2892
HUR007,2016-07-07,CxTar,2.0,2016,,,,HUR,37.172,-113.31
HUR007,2016-07-07,AnFra,1.0,2016,,,,HUR,37.172,-113.31
HUR007,2016-07-07,OcNig,5.0,2016,,,,HUR,37.172,-113.31
WAS002,2016-07-07,CxTar,6.0,2016,False,False,,WAS,37.135,-113.515
WAS002,2016-07-07,CxEry,1.0,2016,,,,WAS,37.135,-113.515
WAS002,2016-07-07,CxThr,1.0,2016,,,,WAS,37.135,-113.515
WAS002,2016-07-07,CxPip/Qui,3.0,2016,,,,WAS,37.135,-113.515
WAS002,2016-07-07,AeVex,3.0,2016,,,,WAS,37.135,-113.515
HAR001,2016-07-08,CxTar,1.0,2016,,,,HAR,37.1753,-113.2892
LAV001,2016-07-08,CxTar,1.0,2016,,,,LAV,37.197,-113.274
LAV001,2016-07-08,CxTar,1.0,2016,,,,LAV,37.197,-113.274
LAV001,2016-07-08,CxThr,1.0,2016,,,,LAV,37.197,-113.274
LAV001,2016-07-08,OcVar,3.0,2016,,,,LAV,37.197,-113.274
LEE002,2016-07-08,AnFra,1.0,2016,,,,LEE,37.2394,-113.3603
ROC002,2016-07-08,OcVar,1.0,2016,,,,ROC,37.168,-113.35
TOQ002,2016-07-08,CxTar,3.0,2016,,,,TOQ,37.243,-113.297
TOQ002,2016-07-08,CxTar,1.0,2016,,,,TOQ,37.243,-113.297
TOQ002,2016-07-08,CxThr,1.0,2016,,,,TOQ,37.243,-113.297
VIR001,2016-07-08,CxTar,5.0,2016,False,False,,VIR,37.2167,-113.25
VIR001,2016-07-08,CxTar,4.0,2016,,,,VIR,37.2167,-113.25
VIR001,2016-07-08,CxEry,80.0,2016,False,False,,VIR,37.2167,-113.25
VIR001,2016-07-08,CxEry,41.0,2016,,,,VIR,37.2167,-113.25
VIR001,2016-07-08,CuIno,1.0,2016,,,,VIR,37.2167,-113.25
VIR001,2016-07-08,AnFra,2.0,2016,,,,VIR,37.2167,-113.25
VIR001,2016-07-08,CxApi,8.0,2016,,,,VIR,37.2167,-113.25
VIR001,2016-07-08,CxApi,10.0,2016,,,,VIR,37.2167,-113.25
VIR001,2016-07-08,CxThr,2.0,2016,,,,VIR,37.2167,-113.25
VIR001,2016-07-08,CxThr,1.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-07-08,CxTar,6.0,2016,False,False,,VIR,37.2167,-113.25
VIR004,2016-07-08,CxTar,4.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-07-08,AnFra,3.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-07-08,AnFra,1.0,2016,,,,VIR,37.2167,-113.25
VIR004,2016-07-08,AeVex,1.0,2016,,,,VIR,37.2167,-113.25
WAS008,2016-07-08,CxTar,96.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-07-08,CxTar,32.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-07-08,CxTar,1.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-07-08,CxEry,19.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-07-08,CxThr,6.0,2016,False,False,,WAS,37.15,-113.47
WAS008,2016-07-08,AnFra,2.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-07-08,AnFre,2.0,2016,,,,WAS,37.15,-113.47
WAS008,2016-07-08,PsSig,2.0,2016,,,,WAS,37.15,-113.47
IVI002,2016-07-12,CxTar,2.0,2016,,,,IVI,37.1649,-113.6794
IVI002,2016-07-12,AnFra,1.0,2016,,,,IVI,37.1649,-113.6794
SCL001,2016-07-12,CxTar,25.0,2016,False,False,,SCL,37.137,-113.653
SCL001,2016-07-12,CxTar,1.0,2016,,,,SCL,37.137,-113.653
SCL001,2016-07-12,AnFre,1.0,2016,,,,SCL,37.137,-113.653
SCL001,2016-07-12,AnFra,1.0,2016,,,,SCL,37.137,-113.653
SCL004,2016-07-12,CxTar,4.0,2016,,,,SCL,37.149,-113.66
SCL004,2016-07-12,CxThr,2.0,2016,,,,SCL,37.149,-113.66
SCL004,2016-07-12,CxEry,19.0,2016,False,False,,SCL,37.149,-113.66
SCL004,2016-07-12,AnFre,11.0,2016,,,,SCL,37.149,-113.66
SCL004,2016-07-12,AnFre,1.0,2016,,,,SCL,37.149,-113.66
SGE007,2016-07-12,CxEry,27.0,2016,False,False,,SGE,37.085,-113.565
SGE007,2016-07-12,CxPip/Qui,6.0,2016,,,,SGE,37.085,-113.565
SGE007,2016-07-12,AnFre,1.0,2016,,,,SGE,37.085,-113.565
SGE010,2016-07-12,CxTar,3.0,2016,,,,SGE,37.1041,-113.5841
SGE010,2016-07-12,CuIno,2.0,2016,,,,SGE,37.1041,-113.5841
WAS001,2016-07-12,CxTar,1.0,2016,,,,WAS,37.129,-113.505
WAS001,2016-07-12,AeVex,10.0,2016,,,,WAS,37.129,-113.505
WAS006,2016-07-12,CxTar,1.0,2016,,,,WAS,37.13,-113.48
WAS006,2016-07-12,AeVex,3.0,2016,,,,WAS,37.13,-113.48
WAS006,2016-07-12,CxPip/Qui,1.0,2016,,,,WAS,37.13,-113.48
SGE001,2016-07-13,CxTar,2.0,2016,,,,SGE,37.1041,-113.5841
SGE001,2016-07-13,CxTar,1.0,2016,,,,SGE,37.1041,-113.5841
SGE001,2016-07-13,CxEry,2.0,2016,,,,SGE,37.1041,-113.5841
SGE001,2016-07-13,AnFre,2.0,2016,,,,SGE,37.1041,-113.5841
SGE001,2016-07-13,CxPip/Qui,1.0,2016,,,,SGE,37.1041,-113.5841
SGE002,2016-07-13,CxTar,36.0,2016,False,False,,SGE,37.0977,-113.5685
SGE002,2016-07-13,CxTar,2.0,2016,,,,SGE,37.0977,-113.5685
SGE002,2016-07-13,CxPip/Qui,3.0,2016,,,,SGE,37.0977,-113.5685
SGE002,2016-07-13,AeVex,1.0,2016,,,,SGE,37.0977,-113.5685
SGE002,2016-07-13,AnFre,2.0,2016,,,,SGE,37.0977,-113.5685
SGE003,2016-07-13,CxTar,25.0,2016,False,False,,SGE,37.1177,-113.5582
SGE003,2016-07-13,CxTar,2.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-07-13,CxEry,7.0,2016,False,False,,SGE,37.1177,-113.5582
SGE003,2016-07-13,AnFre,3.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-07-13,AnFra,2.0,2016,,,,SGE,37.1177,-113.5582
SGE003,2016-07-13,CxThr,1.0,2016,,,,SGE,37.1177,-113.5582
SGE008,2016-07-13,CxTar,1.0,2016,,,,SGE,37.1041,-113.5841
SGE008,2016-07-13,CxTar,1.0,2016,,,,SGE,37.1041,-113.5841
SGE009,2016-07-13,CxTar,4.0,2016,,,,SGE,37.09,-113.62
SGE009,2016-07-13,CxPip/Qui,2.0,2016,,,,SGE,37.09,-113.62
SGE009,2016-07-13,AeVex,5.0,2016,,,,SGE,37.09,-113.62
SGE012,2016-07-13,CxTar,4.0,2016,,,,SGE,37.1041,-113.5841
SGE012,2016-07-13,CxTar,1.0,2016,,,,SGE,37.1041,-113.5841
HUR008,2016-07-13,CxTar,4.0,2016,,,,HUR,37.175,-113.3
HUR008,2016-07-13,CxTar,1.0,2016,,,,HUR,37.175,-113.3
WAS002,2016-07-13,CxTar,2.0,2016,,,,WAS,37.135,-113.515
WAS002,2016-07-13,CxTar,2.0,2016,,,,WAS,37.135,-113.515
WAS002,2016-07-13,CxPip/Qui,1.0,2016,,,,WAS,37.135,-113.515
WAS002,2016-07-13,AnFre,1.0,2016,,,,WAS,37.135,-113.515
WAS002,2016-07-13,AeVex,1.0,2016,,,,WAS,37.135,-113.515
LAV001,2016-07-14,CxTar,2.0,2016,,,,LAV,37.197,-113.274
LAV001,2016-07-14,OcVar,1.0,2016,,,,LAV,37.197,-113.274
SPR002,2016-07-14,CxTar,1.0,2016,,,,SPR,37.188,-113.327
TOQ002,2016-07-14,CxThr,2.0,2016,,,,TOQ,37.243,-113.297
